,Recent_wins,Home_win_stat,Drive,Yards_gained,Punt_blocked,First_down_rush,First_down_pass,Third_down_converted,Third_down_failed,Fourth_down_converted,Fourth_down_failed,Interception,Punt_inside_twenty,Punt_in_endzone,Kickoff_inside_twenty,Kickoff_in_endzone,Solo_tackle,Tackled_for_loss,Own_kickoff_recovery,Rush_attempt,Sack,Punt_attempt,Fumble,Pass_comp_percentage,Away_drive,Yards_gained_away,Punt_blocked_away,Away_first_down_rush,Away_first_down_pass,Third_down_converted_away,Away_third_down_failed,Fourth_down_converted_away,Away_fourth_down_failed,Interception_away,Punt_inside_twenty_away,Punt_in_endzone_away,Away_kickoff_inside_twenty,Away_kickoff_in_endzone,Away_solo_tackle,Away_tackled_for_loss,Own_kickoff_recovery_away,Rush_attempt_away,Sack_away,Away_punt_attempt,Away_fumble,Pass_comp_percentage_away,Recent_wins_away,Home_win
10,1.0,-0.9047619047619048,0.3913043478260869,0.08659893565553944,-1.0,-0.1923076923076923,-0.240506329113924,-0.030303030303030276,0.045454545454545414,-0.8181818181818181,-0.4285714285714286,-1.0,-0.4666666666666667,-1.0,-0.33333333333333337,-0.4285714285714286,0.2525252525252526,-0.5652173913043479,-1.0,0.23636363636363633,-0.76,-0.1428571428571429,-0.5384615384615384,0.3592721216552801,0.4347826086956521,0.37054758107389696,-1.0,0.21568627450980382,-0.28395061728395066,-0.125,-0.04761904761904767,-1.0,-1.0,-0.4545454545454546,0.1428571428571428,-1.0,-0.4,-0.3846153846153846,0.31958762886597936,-0.6521739130434783,-1.0,0.04938271604938271,-0.7272727272727273,0.0,-0.5,0.431183012650024,0.33333333333333326,1.0
11,0.33333333333333326,-0.9047619047619048,0.6521739130434783,-0.19883889695210455,-1.0,-0.5384615384615384,-0.36708860759493667,-0.2727272727272727,0.4545454545454546,-0.8181818181818181,-1.0,-0.8,-0.33333333333333337,-1.0,-0.33333333333333337,-0.5714285714285714,0.26262626262626254,0.3913043478260869,-1.0,-0.030303030303030276,-0.28,0.6428571428571428,-0.3846153846153846,0.5394537487089754,0.34782608695652173,-0.11961722488038273,-1.0,-0.37254901960784315,-0.33333333333333337,-0.25,0.23809523809523814,-0.75,-0.25,-0.8181818181818181,-0.1428571428571429,-1.0,0.0,-0.5384615384615384,0.21649484536082464,-0.5652173913043479,-1.0,-0.11111111111111116,-0.5454545454545454,0.23076923076923084,0.16666666666666674,0.2745820938841612,-1.0,1.0
12,-0.33333333333333337,-0.9047619047619048,0.30434782608695654,0.004354136429608024,-1.0,-0.42307692307692313,0.03797468354430378,-0.030303030303030276,0.0,-0.8181818181818181,-0.7142857142857143,-0.19999999999999996,-0.19999999999999996,-1.0,-1.0,-0.7142857142857143,0.21212121212121215,-0.13043478260869568,-1.0,-0.11515151515151512,-0.43999999999999995,-0.1428571428571429,-0.5384615384615384,0.7856351575974527,0.34782608695652173,0.21850079744816586,-1.0,-0.5686274509803921,0.06172839506172845,0.1875,0.09523809523809534,-0.75,-0.5,-0.4545454545454546,-0.5714285714285714,-1.0,-0.4,-0.23076923076923073,0.35051546391752586,-0.13043478260869568,-1.0,-0.11111111111111116,-0.36363636363636365,-0.3076923076923077,-0.5,0.4745473415071426,0.33333333333333326,1.0
13,1.0,-0.9047619047619048,0.5652173913043479,-0.07885824866956948,-1.0,-0.23076923076923073,-0.21518987341772156,0.1515151515151516,0.18181818181818188,-0.8181818181818181,-0.7142857142857143,-0.8,-0.6,-1.0,-1.0,-0.4285714285714286,0.24242424242424243,-0.3913043478260869,-1.0,0.07878787878787885,-0.28,0.1428571428571428,-0.6923076923076923,0.6341833735402691,0.5652173913043479,0.0005316321105794941,-1.0,-0.21568627450980393,-0.23456790123456794,-0.25,0.1428571428571428,-1.0,-1.0,-1.0,-0.2857142857142857,-1.0,-1.0,-0.5384615384615384,0.2783505154639174,-0.4782608695652174,-1.0,-0.04938271604938271,0.09090909090909083,0.23076923076923084,-0.6666666666666667,0.39177842390683226,0.33333333333333326,1.0
14,-1.0,-0.9047619047619048,0.30434782608695654,-0.266569908079342,-1.0,-0.5,-0.2911392405063291,-0.09090909090909094,0.2272727272727273,-0.8181818181818181,-0.1428571428571429,-0.6,-0.4666666666666667,-1.0,0.33333333333333326,-0.5714285714285714,0.2727272727272727,-0.4782608695652174,-1.0,-0.0060606060606061,-0.43999999999999995,0.1428571428571428,0.07692307692307687,0.3382134723119392,0.4782608695652173,0.03774587985114297,-1.0,-0.5686274509803921,0.012345679012345734,0.3125,0.1428571428571428,-0.5,-0.75,-0.8181818181818181,0.0,-1.0,-0.6,-0.3846153846153846,0.18556701030927836,-0.30434782608695654,-1.0,0.012345679012345734,-0.5454545454545454,0.15384615384615374,-0.33333333333333337,0.7413085346393002,1.0,0.0
15,0.33333333333333326,-0.9047619047619048,0.6956521739130435,0.11272375423318826,-1.0,-0.11538461538461542,-0.08860759493670889,0.09090909090909083,0.09090909090909083,-0.6363636363636364,-0.1428571428571429,-0.19999999999999996,-0.6,-1.0,-0.33333333333333337,-0.2857142857142857,0.4747474747474747,-0.5652173913043479,-1.0,-0.030303030303030276,-0.6799999999999999,-0.1428571428571429,-0.23076923076923073,0.537126623171192,0.3913043478260869,-0.2897395002658161,-1.0,-0.5294117647058824,-0.4814814814814815,-0.625,0.5238095238095237,0.0,-0.5,-0.2727272727272727,-0.4285714285714286,-1.0,-1.0,-0.07692307692307687,-0.1030927835051546,-0.3913043478260869,-1.0,-0.2716049382716049,-0.5454545454545454,0.3846153846153846,-0.6666666666666667,0.3022043691190228,-1.0,1.0
16,-1.0,-0.9047619047619048,0.4782608695652173,-0.22786647314949204,-1.0,-0.23076923076923073,-0.36708860759493667,-0.5757575757575757,0.5454545454545454,0.2727272727272727,-0.4285714285714286,-0.6,-0.06666666666666665,-1.0,-0.7777777777777778,-0.4285714285714286,0.5151515151515151,-0.04347826086956519,-1.0,0.1272727272727272,-0.19999999999999996,0.5,0.23076923076923084,0.5374569912024278,0.4347826086956521,0.21424774056353013,-1.0,0.2549019607843137,-0.2592592592592593,-0.125,0.1428571428571428,-0.75,-0.75,-0.2727272727272727,0.2857142857142858,-1.0,-0.6,-0.5384615384615384,0.4329896907216495,-0.4782608695652174,-1.0,0.06172839506172845,-0.36363636363636365,0.15384615384615374,-0.5,0.44514577374904873,-0.33333333333333337,0.0
17,-0.33333333333333337,-0.9047619047619048,0.3913043478260869,0.010159651669085612,-1.0,-0.23076923076923073,-0.06329113924050633,0.33333333333333326,0.18181818181818188,-0.6363636363636364,-0.7142857142857143,-0.4,-0.4666666666666667,-1.0,-0.11111111111111116,-0.5714285714285714,0.6161616161616161,0.21739130434782616,-1.0,0.16363636363636358,-0.28,0.0714285714285714,-0.3846153846153846,0.5144718461163478,0.21739130434782616,0.2525252525252526,-1.0,-0.019607843137254943,0.03703703703703698,0.25,-0.23809523809523814,-0.5,-0.75,-0.6363636363636364,-0.5714285714285714,-1.0,-1.0,-1.0,0.21649484536082464,-0.21739130434782605,-1.0,0.06172839506172845,-0.4545454545454546,-0.46153846153846156,-0.33333333333333337,0.7929222731848475,-0.33333333333333337,0.0
18,-1.0,-0.9047619047619048,0.3913043478260869,-0.14852443154329942,0.0,-0.34615384615384615,-0.1392405063291139,-0.33333333333333337,0.13636363636363646,-0.4545454545454546,-0.4285714285714286,0.6000000000000001,-0.8666666666666667,-1.0,-0.5555555555555556,-0.5714285714285714,0.23232323232323226,-0.30434782608695654,-1.0,-0.1393939393939394,-0.28,-0.1428571428571429,-0.07692307692307687,0.46534704902869883,0.30434782608695654,0.09409888357256779,-1.0,-0.4117647058823529,0.012345679012345734,-0.1875,0.23809523809523814,-0.25,-0.25,-0.2727272727272727,-0.2857142857142857,-1.0,-1.0,-0.8461538461538461,0.10309278350515472,-0.30434782608695654,-1.0,0.012345679012345734,-0.4545454545454546,-0.15384615384615385,0.0,0.5826664002216515,0.33333333333333326,1.0
19,-0.33333333333333337,-0.9047619047619048,0.5217391304347827,-0.14175133043057575,-1.0,-0.5,-0.3417721518987342,-0.5757575757575757,0.36363636363636354,-0.4545454545454546,-0.4285714285714286,0.0,-0.8666666666666667,-1.0,-0.7777777777777778,-0.4285714285714286,0.0,-0.13043478260869568,-1.0,-0.11515151515151512,-0.040000000000000036,0.2142857142857142,-0.6923076923076923,0.5389270817687084,0.6086956521739131,-0.16959064327485385,-1.0,-0.5686274509803921,-0.23456790123456794,-0.25,0.5714285714285714,-0.75,-1.0,0.09090909090909083,0.2857142857142858,-1.0,-0.8,-0.23076923076923073,0.48453608247422686,-0.3913043478260869,-1.0,-0.04938271604938271,-0.2727272727272727,0.5384615384615385,-0.5,0.5394314272024152,-1.0,0.0
20,1.0,-0.9047619047619048,0.5217391304347827,0.212385099177552,-1.0,-0.15384615384615385,-0.03797468354430378,0.33333333333333326,0.09090909090909083,-0.8181818181818181,-0.7142857142857143,-0.8,-0.06666666666666665,-1.0,-0.7777777777777778,-0.7142857142857143,0.46464646464646475,-0.21739130434782605,-1.0,0.3090909090909091,-0.84,-0.0714285714285714,-0.8461538461538461,0.4689590335421625,0.4782608695652173,-0.5023923444976077,-1.0,-0.6862745098039216,-0.6049382716049383,-0.5,0.4285714285714286,-0.5,-0.5,-0.6363636363636364,-0.2857142857142857,-1.0,-0.4,-0.5384615384615384,0.10309278350515472,-0.3913043478260869,-1.0,-0.13580246913580252,-0.36363636363636365,0.46153846153846145,0.16666666666666674,0.04689721883534559,-0.33333333333333337,1.0
21,0.33333333333333326,-0.9047619047619048,0.34782608695652173,0.11562651185292694,-1.0,-0.11538461538461542,0.16455696202531644,0.030303030303030276,-0.13636363636363635,-0.8181818181818181,-0.4285714285714286,-0.6,-0.06666666666666665,-1.0,-0.5555555555555556,-0.1428571428571429,0.101010101010101,-0.3913043478260869,-1.0,-0.06666666666666665,-0.6799999999999999,-0.2142857142857143,-0.23076923076923073,0.5980036208923887,0.5652173913043479,0.030303030303030276,-1.0,-0.17647058823529416,-0.18518518518518523,0.0625,0.2857142857142858,0.5,-1.0,-0.4545454545454546,-0.2857142857142857,-1.0,-0.4,-0.3846153846153846,0.2783505154639174,-0.5652173913043479,0.0,0.024691358024691468,-0.4545454545454546,0.3846153846153846,-0.33333333333333337,0.45595511371726793,1.0,0.0
22,0.33333333333333326,-0.9047619047619048,0.6086956521739131,-0.17464925012094823,-1.0,-0.46153846153846156,-0.44303797468354433,-0.4545454545454546,0.36363636363636354,-0.8181818181818181,-1.0,-0.8,0.06666666666666665,-1.0,-0.5555555555555556,-0.7142857142857143,0.23232323232323226,0.04347826086956519,-1.0,0.018181818181818077,-0.28,0.5714285714285714,-0.3846153846153846,0.5416211454611666,0.21739130434782616,-0.03349282296650713,-1.0,-0.4117647058823529,-0.06172839506172845,-0.125,0.04761904761904767,-0.25,-1.0,-0.8181818181818181,-0.5714285714285714,-1.0,-0.8,-0.3846153846153846,0.10309278350515472,-0.5652173913043479,-1.0,0.0,-0.8181818181818181,-0.07692307692307687,-0.5,0.6481367822368209,0.33333333333333326,0.0
23,-1.0,-0.9047619047619048,0.4782608695652173,-0.12143202709240442,-1.0,-0.5,-0.012658227848101222,0.030303030303030276,0.3181818181818181,-0.4545454545454546,-0.4285714285714286,-0.6,-0.7333333333333334,-1.0,-0.7777777777777778,-0.2857142857142857,0.505050505050505,-0.5652173913043479,-1.0,-0.1515151515151515,-0.28,0.0,-0.07692307692307687,0.5826986343981686,0.4347826086956521,0.2886762360446571,-1.0,-0.019607843137254943,-0.06172839506172845,0.0625,0.09523809523809534,-0.5,-0.75,-0.8181818181818181,-0.5714285714285714,-1.0,-0.4,-0.3846153846153846,0.31958762886597936,-0.21739130434782605,-1.0,0.0,-0.4545454545454546,-0.23076923076923073,0.33333333333333326,0.527250554356701,0.33333333333333326,1.0
24,1.0,-0.9047619047619048,0.4782608695652173,0.12046444121915822,-1.0,-0.038461538461538436,-0.21518987341772156,-0.09090909090909094,0.0,-0.8181818181818181,-0.1428571428571429,-1.0,-0.6,-1.0,-0.7777777777777778,-0.4285714285714286,0.3434343434343434,-0.7391304347826086,-1.0,0.2969696969696969,-0.76,-0.2857142857142857,-0.3846153846153846,0.4257994574331221,0.30434782608695654,0.13024986709197228,-1.0,-0.17647058823529416,-0.012345679012345734,0.0625,0.23809523809523814,0.0,-0.75,-0.8181818181818181,-0.5714285714285714,-1.0,-0.19999999999999996,-0.23076923076923073,-0.20618556701030932,-0.21739130434782605,-1.0,0.09876543209876543,-0.7272727272727273,-0.15384615384615385,-0.8333333333333334,0.42486105761294235,0.33333333333333326,1.0
25,-0.33333333333333337,-0.9047619047619048,0.6086956521739131,-0.027576197387518153,-1.0,-0.6923076923076923,0.16455696202531644,-0.3939393939393939,0.2272727272727273,-0.6363636363636364,-0.4285714285714286,-0.19999999999999996,-0.33333333333333337,-1.0,-0.11111111111111116,-0.1428571428571429,0.36363636363636354,-0.3913043478260869,-1.0,-0.3090909090909091,-0.43999999999999995,0.0714285714285714,0.07692307692307687,0.6755792982374162,0.6521739130434783,0.21850079744816586,-1.0,-0.4509803921568627,-0.03703703703703709,-0.25,0.4285714285714286,-0.25,-1.0,-0.6363636363636364,-0.4285714285714286,-1.0,-0.6,0.07692307692307687,0.12371134020618557,0.04347826086956519,-1.0,0.1358024691358024,-0.4545454545454546,0.3076923076923077,0.16666666666666674,0.5697097255064634,0.33333333333333326,1.0
26,-1.0,-0.9047619047619048,0.7391304347826086,0.07982583454281578,-1.0,-0.23076923076923073,-0.189873417721519,0.030303030303030276,0.09090909090909083,-0.8181818181818181,0.1428571428571428,0.0,-0.8666666666666667,-1.0,-0.33333333333333337,-0.1428571428571429,0.31313131313131315,-0.04347826086956519,-1.0,-0.07878787878787874,-0.76,0.2142857142857142,-0.3846153846153846,0.38296235575883486,0.26086956521739135,0.3737373737373737,-1.0,-0.4901960784313726,0.1358024691358024,-0.125,-0.19047619047619047,-0.75,-0.75,-0.6363636363636364,-1.0,-1.0,-1.0,-0.8461538461538461,0.09278350515463907,-0.6521739130434783,0.0,-0.2098765432098766,-0.9090909090909091,-0.3076923076923077,-0.6666666666666667,0.6999021200474047,1.0,0.0
27,-0.33333333333333337,-0.9047619047619048,0.21739130434782616,-0.005321722302854326,-1.0,0.6538461538461537,-0.2911392405063291,0.7575757575757576,-0.045454545454545414,-0.2727272727272727,-1.0,-0.6,-0.4666666666666667,-1.0,-0.7777777777777778,-0.4285714285714286,0.49494949494949503,-0.4782608695652174,-1.0,0.5151515151515151,-0.28,-0.2857142857142857,-0.23076923076923073,0.5511565965259821,0.6521739130434783,-0.22700691121743755,-1.0,-0.4901960784313726,-0.3580246913580247,-0.375,0.38095238095238093,-0.75,-1.0,-0.2727272727272727,-0.4285714285714286,-1.0,-0.8,-0.23076923076923073,-0.09278350515463918,-0.4782608695652174,-1.0,0.09876543209876543,-0.18181818181818177,0.5384615384615385,0.0,0.46912907932761194,0.33333333333333326,1.0
28,1.0,-0.9047619047619048,0.5217391304347827,0.018867924528301883,-1.0,-0.1923076923076923,-0.1392405063291139,-0.21212121212121215,0.36363636363636354,0.2727272727272727,-1.0,-0.6,-0.4666666666666667,-1.0,-0.11111111111111116,-0.7142857142857143,0.2828282828282829,-0.5652173913043479,-1.0,0.0060606060606061,-0.6,0.2857142857142858,-0.3846153846153846,0.35084698626157973,0.6086956521739131,0.21424774056353013,-1.0,-0.37254901960784315,0.012345679012345734,-0.3125,0.33333333333333326,-0.75,-0.5,-0.4545454545454546,-0.2857142857142857,-1.0,-0.6,0.3846153846153846,0.2268041237113403,-0.21739130434782605,-1.0,0.03703703703703698,-0.4545454545454546,0.23076923076923084,-0.33333333333333337,0.6293078613715888,-0.33333333333333337,0.0
29,-0.33333333333333337,-0.9047619047619048,0.4347826086956521,0.100145137880987,-1.0,-0.2692307692307693,-0.012658227848101222,-0.09090909090909094,-0.09090909090909094,-0.8181818181818181,-0.7142857142857143,-0.8,-0.4666666666666667,-1.0,-1.0,-0.7142857142857143,0.33333333333333326,-0.7391304347826086,-1.0,-0.12727272727272732,0.28,-0.1428571428571429,-0.5384615384615384,0.4721722283103693,0.34782608695652173,0.18447634237107913,-1.0,-0.33333333333333337,0.11111111111111116,0.75,0.19047619047619047,-1.0,-0.5,-0.6363636363636364,-0.2857142857142857,-1.0,-0.4,-0.5384615384615384,0.6185567010309279,-0.04347826086956519,-1.0,0.07407407407407418,0.2727272727272727,0.07692307692307687,0.0,0.5248485370477147,-0.33333333333333337,1.0
30,0.33333333333333326,-0.9047619047619048,0.3913043478260869,0.005321722302854326,-1.0,-0.11538461538461542,-0.16455696202531644,-0.21212121212121215,0.09090909090909083,-0.6363636363636364,-0.7142857142857143,-1.0,-0.4666666666666667,-1.0,0.11111111111111116,0.0,0.21212121212121215,-0.3913043478260869,-1.0,-0.07878787878787874,-0.43999999999999995,0.0,-0.3846153846153846,0.5508470635131539,0.3913043478260869,-0.0292397660818714,-1.0,-0.2941176470588235,-0.13580246913580252,-0.125,0.33333333333333326,-0.5,-0.25,-0.4545454545454546,-0.4285714285714286,-1.0,0.19999999999999996,-0.23076923076923073,0.6597938144329898,-0.3913043478260869,-1.0,0.1234567901234569,-0.2727272727272727,0.15384615384615374,0.33333333333333326,0.5080694049519252,-1.0,1.0
31,1.0,-0.9047619047619048,0.3913043478260869,0.05273343009192066,-1.0,-0.46153846153846156,0.03797468354430378,0.5151515151515151,-0.09090909090909094,-0.8181818181818181,-0.7142857142857143,-0.6,0.06666666666666665,-1.0,-0.5555555555555556,-0.5714285714285714,0.22222222222222232,-0.30434782608695654,-1.0,-0.018181818181818188,-0.6799999999999999,-0.0714285714285714,-0.5384615384615384,0.6859345721158097,0.30434782608695654,0.16852737905369475,-1.0,-0.2549019607843137,0.03703703703703698,0.0,-0.04761904761904767,-0.75,-0.25,-0.4545454545454546,-0.1428571428571429,-1.0,-0.6,-0.23076923076923073,0.15463917525773185,-0.3913043478260869,-1.0,-0.2222222222222222,-0.5454545454545454,0.0,-0.33333333333333337,0.6663055219286929,-0.33333333333333337,1.0
32,1.0,-0.9047619047619048,0.6086956521739131,0.10498306724721829,-1.0,0.07692307692307687,-0.21518987341772156,-0.09090909090909094,0.18181818181818188,-0.8181818181818181,0.1428571428571428,-0.8,-0.4666666666666667,-1.0,-0.7777777777777778,-0.7142857142857143,0.1717171717171717,-0.30434782608695654,-1.0,0.19999999999999996,-0.6799999999999999,-0.0714285714285714,-0.07692307692307687,0.5595710557979288,0.4347826086956521,0.39181286549707606,-1.0,0.2549019607843137,-0.13580246913580252,0.375,0.0,-0.5,-0.75,-0.8181818181818181,0.0,-1.0,-0.8,-1.0,0.30927835051546393,-0.3913043478260869,-1.0,0.5185185185185186,-0.8181818181818181,-0.15384615384615385,-0.5,0.5231876348918114,1.0,1.0
